date,rainfall_Marborough,rainfall_Andover,rainfall_Bath,rainfall_Ower,rainfall_Quidhampton,rainfall_Salisbury_rain,rainfall_Stockbridge,tasmax_Andover_temp,tasmax_Ashe,tasmax_Knook,tasmax_Romsey_temp,tasmax_Salisbury_temp,tasmin_Andover_temp,tasmin_Ashe,tasmin_Knook,tasmin_Romsey_temp,tasmin_Salisbury_temp,flow_BL
1980/5/3,0.000524057,0.001677129,1.51E-05,0.000350049,0.002174473,0.001367996,0.000735115,12.53307175,11.94954835,12.30604071,12.65090677,12.79988275,6.346031176,5.656653855,5.578986394,6.790649154,6.067815826,12.69
1980/5/4,0,0,0,0,0,0,0,16.13806967,15.61589125,16.10561596,16.67783777,16.36045109,2.390893368,1.679880529,2.028930653,2.799955428,2.110140229,12.36
1980/5/5,0,0,0,0,0.000203948,0,0,12.45245063,12.1408875,12.3423212,13.35223833,12.44302557,3.729221071,2.958084281,2.93833016,4.154033165,3.627183012,12.15
1980/5/6,0.06870521,0.005660271,0.010088931,0.014265271,0.51477401,0.029308633,0.006251844,12.86743941,12.28394091,12.15720946,14.19625246,12.74970551,2.089164637,1.49563138,0.748335873,2.379758726,1.627909609,11.88
1980/5/7,0.001677589,0.001022542,8.04E-05,8.53E-05,0.001400188,0.001158954,0.00037446,11.05925063,10.35644735,10.72439297,12.03628595,11.33846744,2.558933119,2.058575716,2.635337616,2.282538377,2.123523118,11.91
1980/5/8,0.000289588,6.88E-05,3.75E-05,3.85E-05,0.000351769,0.000644794,9.21E-05,11.28271279,10.80125692,11.41523686,11.94866861,11.92930702,2.444514001,1.850447817,1.746602816,2.899364736,2.245730227,11.81
1980/5/9,0,0,0,0,3.13E-05,0,0,13.84100156,13.23291347,13.73389164,13.72819526,13.89340743,0.349176566,-1.451145081,0.401989309,0.842204991,1.198137989,11.75
1980/5/10,0,0,0,0,0,0,0,17.48657542,17.29521718,16.91337325,17.5039607,16.95658889,1.447337909,0.269688773,0.932048053,2.102075084,1.435528709,11.69
1980/5/11,1.29E-05,0,0,0,0,0,0,21.43726433,20.9282739,20.94327019,21.335597,21.25981569,5.639683077,4.898606915,5.532332711,6.517954787,5.285898559,12.73
1980/5/12,7.10E-05,0.000114219,0,0,0.000950034,0,2.41E-05,24.3696056,24.19265424,23.37800917,24.21242278,23.62469375,8.870694465,7.983252737,7.821452275,8.956811507,8.794324334,12.53
1980/5/13,0,0,0,0,0,0,0,24.43479982,23.8291912,24.54562834,24.22197883,24.55006916,10.18433917,9.701874266,9.002679564,10.48273469,10.37860989,12.28
1980/5/14,4.14E-05,6.66E-05,0,0,0.000554186,0,1.41E-05,22.05069894,21.32071255,22.484508,22.41216296,22.46559048,7.608334608,6.691743726,6.592600269,8.008676431,7.960349414,12.09
1980/5/15,0,0,0,0,0,0,0,19.75570689,19.10176611,20.51810638,20.38357056,20.14037068,6.54047184,5.55690014,5.347606988,6.484151889,6.833752979,12.06
1980/5/16,0,0,0,0,0,0,0,21.20093325,20.8098622,21.55318773,22.15716481,21.76468171,5.370346571,4.160947428,4.358801316,5.825142257,5.016715901,12.1
1980/5/17,0.000130505,0.001278647,0,0.067788739,0.00209134,0.001301571,0.001341557,21.38578315,21.02444545,21.53595719,22.11811648,21.4929172,4.207424567,3.265452553,3.589248019,4.87064291,4.409633864,12.01
1980/5/18,0,0,0,0,0,0,0,21.40220306,21.3250839,21.22037255,21.95892659,21.09828093,5.968852549,4.867684798,5.459599973,5.959610862,6.049615446,12.73
1980/5/19,2.305353999,1.013017769,3.067234206,0.685678885,0.703688302,1.575523728,0.898115632,23.21675933,22.93270554,22.80844282,23.84162244,22.95635452,6.225207469,5.081632982,5.905246884,6.286966595,6.308139021,12.05
1980/5/20,11.83907187,8.511997808,11.19503569,6.573034922,13.74117939,10.38012813,10.50303807,13.86326765,12.88467705,14.77503441,14.4248408,14.89045375,9.576027085,8.947501998,9.229483541,10.09425104,9.163796385,11.98
1980/5/21,0.001870308,0.185089773,0.004988534,0.009423368,0.049933749,0.466394995,0.469881734,18.95526941,18.58378836,18.20244022,19.71201322,18.76545665,9.183259226,8.609058409,8.643551443,9.363139578,9.454343523,12.44
1980/5/22,3.07E-05,8.30E-06,0.000145838,0,2.35E-05,0.000209149,5.03E-06,14.77847006,14.21320723,14.18191827,15.99193365,14.55704126,7.919448248,7.321524988,7.45310517,8.054744569,8.024130182,12.43
1980/5/23,0.000505043,0.000787051,0.001925309,0.00390918,0.000481788,0.096283233,0.00277976,13.54718998,12.97308506,13.06191856,13.9702534,13.30762915,3.931225468,3.29111123,4.491325993,3.627763323,4.383606875,11.98
1980/5/24,0,2.28E-05,0,2.67E-05,4.72E-05,1.29E-05,4.15E-05,16.11067958,15.25549148,17.38440051,16.97409486,16.8316549,5.479624937,5.454791572,5.224373592,5.765204638,5.536102484,11.71
1980/5/25,0,3.42E-06,0,0,4.23E-05,0,0,16.52722388,15.80176574,16.3201983,16.84165566,16.69532079,7.792492838,7.181386103,7.411676044,8.315054488,8.354287336,11.33
1980/5/26,0.001853951,0.003118387,0.021516923,0.035698322,0.000872139,0.109227938,0.008054257,15.89785977,15.78580274,15.79754682,16.20977784,15.39757193,7.777721497,6.630818577,7.371237762,7.384921223,7.981451609,10.64
1980/5/27,1.342413289,0.145381548,2.849013326,0.005616103,0.033316129,0.655286017,0.023664362,17.0625064,16.69714139,15.99562448,17.31943049,16.90893767,8.304245263,7.50555539,7.981015779,8.69307824,8.413799101,10.18
1980/5/28,18.09722966,5.514299673,7.590950251,1.826863214,6.206242068,2.853280098,4.235555835,16.31952291,16.00643211,15.80321074,16.75410975,16.38342106,5.176352071,4.511911226,3.97764932,5.332196345,4.13387019,9.85
1980/5/29,0.227850313,0.0391544,0.32354898,0.640416985,0.021659336,0.447377109,0.031842602,14.82848979,14.50444919,14.51353893,15.73148209,14.59547278,6.941098285,6.072706785,6.238278702,7.40176525,7.015230394,10
1980/5/30,5.287121201,12.0406531,8.322031781,10.27081567,10.73776324,15.37617662,15.08260245,15.27666778,15.04153819,15.19549805,15.61818202,15.26916106,2.822531227,1.936444458,2.59960252,2.644727433,3.317257477,10.67
1980/5/31,3.181182263,2.941221542,4.524791939,1.05696722,2.146577784,2.889623014,4.490925999,13.26564204,12.74615158,13.64710829,14.24531897,13.81667043,7.205689767,6.284974081,6.934166999,7.392846787,7.296416882,10.86
1980/6/1,0.002235031,0.01700064,0.294387657,0.08005543,0.006292513,0.116118255,0.031485401,18.17527558,17.66074982,17.92177865,18.69092368,18.40883467,8.176722753,7.630593293,7.405023721,8.41149838,7.941069391,10.65
1980/6/2,0.042087691,0.024042264,0.064816569,0.291634559,0.120964119,0.122823892,0.119653938,17.35951449,16.83968013,17.8909798,17.5151455,18.16127877,7.49696109,7.104869687,7.410551395,7.130741018,7.488420972,9.97
1980/6/3,1.23E-05,0.000297331,0.000637458,0.001049458,0.005037392,0.001412995,0.000583608,22.23419684,22.45221059,21.82476207,21.76020318,21.49699403,12.30008001,11.97228727,11.75653536,12.38559252,11.88660041,9.21
1980/6/4,0,5.66E-06,0,0.000396423,0,0.000539632,0.000137557,26.12895143,26.21420688,25.98248677,25.46724829,25.67855855,11.9224598,11.3432471,11.36378277,11.50420724,11.83958924,10.02
1980/6/5,7.38E-05,0,0.003877776,0,0,0.000333592,0,24.77104461,24.78603053,24.49713952,24.05431722,24.74723658,15.66285717,14.87490686,15.73750551,14.95258281,15.89129712,9.73
1980/6/6,0,0,0.004437612,0,0.000103246,6.85E-05,0,19.13316618,19.09300185,18.29431391,19.69325797,18.87032535,7.97659777,7.682763259,8.346386759,7.902248571,8.050235738,8.73
1980/6/7,1.388397965,0.023276492,0.019791906,0.02013897,0.315694643,0.089391203,0.030798848,18.27938639,17.88819882,17.82425842,18.58177025,18.36142985,6.410069764,5.996754205,5.994574407,6.06307561,5.960442611,8.54
1980/6/8,0.156533989,0.001440917,0.128356014,0.00602379,0.001419069,0.054313981,0.006069665,17.80225742,17.61707555,17.35018452,18.04326896,17.30751883,6.963020905,6.555739162,6.561155953,6.994799058,6.345516288,8.16
1980/6/9,0.002812899,0.001202103,0.223789902,0.071316285,0.028097346,0.00979395,0.002888734,18.9377954,18.65441396,18.48377089,19.45553412,18.87717039,7.259338025,6.089069042,6.698200851,7.62294198,7.31527315,7.98
1980/6/10,10.17444225,4.806339016,8.522075173,20.39459635,7.911798472,17.23194535,14.39637257,16.9644585,16.71852045,17.87290324,17.67964352,17.19705681,9.740028124,9.439671584,8.976837689,9.925424542,9.265228972,7.88
1980/6/11,4.481218387,0.037093204,2.449274587,0.04951773,0.122700943,1.376084282,0.069496706,17.28808721,16.70967745,16.38511302,17.74721928,17.33065482,10.86551591,10.55826078,9.90059438,11.36352035,10.62442076,7.72
1980/6/12,7.056076012,8.0275038,6.35780521,7.394371152,6.116521575,6.503453314,6.715066514,21.5597474,21.18897984,21.16727906,21.82298084,21.44994931,9.336134731,9.04767246,8.635253245,9.265884895,8.889338558,7.63
1980/6/13,8.682379855,13.3686286,9.489667627,14.02681723,16.27081287,12.33421087,11.42176644,21.5167336,21.58960265,20.87448416,21.33026464,20.94281974,13.19358351,12.49070632,12.42971604,14.01062498,12.87240787,7.98
1980/6/14,3.725403107,0.825467708,9.003432512,1.858292606,0.659359993,1.618079125,0.931618095,16.97681024,16.64748544,16.95056276,16.97184541,17.55922942,13.48872927,13.03010227,12.92618938,14.24187843,13.51509819,8.49
1980/6/15,3.289172891,4.750509296,4.926317088,4.215295965,3.223058281,4.039102071,3.920188161,18.63462512,18.13438023,18.25810389,18.54293903,18.57546021,11.02553296,10.78775117,10.57431087,11.46275843,10.90115658,8.32
1980/6/16,10.85731413,4.235982161,7.982584344,3.52812052,2.828874441,4.284566382,3.583549121,16.19326886,15.81720777,15.79710083,16.48332879,16.12570811,11.41898062,11.08138091,10.77193366,11.88632971,11.47004416,7.98
1980/6/17,4.982004439,2.603626334,6.673140094,3.683728628,5.100310535,1.954760989,0.965485124,16.66715727,16.13873396,16.30748755,17.18678266,16.85677787,9.659788686,9.351937956,8.845917146,10.28262453,9.094266956,7.7
1980/6/18,1.11256202,0.018711858,0.896095906,0.001434756,0.00723145,0.049545204,0.012258081,17.98466527,17.7654672,17.54000523,17.85895111,17.55647578,8.253312767,7.901938326,7.763549911,8.005197241,7.767875112,7.57
1980/6/19,0.009103278,0.588546179,0.347152715,0.019891665,0.017748084,0.522837921,0.239732337,16.65982908,16.09354267,16.22400662,17.11674032,16.88767795,12.60496058,12.10925946,11.76426606,13.21876103,12.5514977,7.6
1980/6/20,1.467589956,1.656948811,1.199268265,0.071055524,0.052888233,2.079678515,0.385634265,16.22127512,15.62925363,15.66205971,16.71738411,16.3822717,7.567292878,7.176826228,7.306360562,8.331299879,7.397152045,8.12
1980/6/21,0.016574097,3.481231939,0.127289842,5.467265574,0.228127361,1.197330679,0.63541498,16.66200505,16.14066228,16.19430167,16.97303515,16.75912851,8.885218758,8.417732986,8.655031259,9.479825831,9.01996042,7.9
1980/6/22,3.785313365,5.550701705,2.76303152,8.784204652,7.533991638,6.221459198,12.66452163,15.02690549,14.71329423,14.85814654,15.14226149,15.27346983,7.65600288,7.147951741,7.053423619,8.052670935,7.58510351,7.67
1980/6/23,2.716441884,14.28696511,10.43505731,21.47647815,4.999181237,10.96453398,8.685322313,15.51307176,14.92383555,15.9099445,15.64819672,15.97344066,6.0035607,5.236985038,5.752310416,6.448066121,6.297160382,7.4
1980/6/24,2.606504862,4.72962628,2.631017436,3.501090826,4.283940466,5.057892652,6.566350803,17.07641448,16.21569793,16.84799159,17.57275121,17.62375842,9.277763093,8.434777085,8.60727255,9.740265198,9.278563163,7.4
1980/6/25,6.163357609,4.442645989,0.94678689,7.70970936,1.846698488,3.626522412,4.71192176,17.82939784,17.45689016,17.20778906,18.14393072,17.66222714,6.519695414,6.030515466,5.949784462,6.459438688,6.09612347,7.67
1980/6/26,2.254449207,4.177673737,3.133141741,1.919299559,1.289091207,0.920746612,1.448720039,18.62966514,18.13310425,17.9687385,19.15191333,18.64494661,7.81707787,7.466441563,7.140923216,7.792861701,7.696376671,7.74
1980/6/27,16.4320585,17.49543087,14.18608509,12.93722276,16.91233109,14.03961681,16.90025211,17.0028262,16.69564596,16.63928755,17.68175722,17.10960849,6.19815012,5.754191556,6.09482987,6.399220796,5.947684008,7.58
1980/6/28,0.050740285,0.016146536,0.039626138,0.242373094,0.021880011,0.021662575,0.017927271,18.97807022,18.12515604,18.94238985,19.54345908,19.86085291,9.833504449,9.321007718,9.688975321,10.48166888,10.1248407,7.26
1980/6/29,5.01E-05,0.000283276,0.001125024,0.000381971,0.000317194,0.001595317,0.000537326,19.47142545,18.85201206,19.47110027,20.1776113,19.80425983,8.524357008,7.332937066,8.425467922,8.659267499,9.261971902,7.16
1980/6/30,6.496255834,6.446906321,3.396379087,5.415395391,5.956693344,3.410755065,5.430846259,18.0397004,17.4700161,17.42086552,18.70757396,17.95437204,7.475213028,6.868167135,6.882844182,7.783892347,7.197436439,7.04
1980/7/1,0.174603857,0.014020806,0.022745874,0.000699861,0.015739963,0.007798995,0.00413699,15.82207776,15.34191568,16.00965434,16.42578724,16.35138348,9.188987913,8.590994586,8.64091765,9.580740565,9.328993294,6.99
1980/7/2,2.386197907,1.49845383,0.004014289,0.124666167,2.419018614,2.898604426,0.198730562,19.91011768,19.80756255,19.69709635,20.12127985,20.12708828,10.64045642,10.08110891,9.766234536,10.83176038,10.52477484,7.12
1980/7/3,3.817896922,2.145855307,2.323334443,1.596239656,3.009091272,1.546869156,1.992857433,19.87643032,19.73910615,18.9078074,19.55186607,19.19224844,8.441229128,7.768976457,7.635529499,8.484290888,8.082022814,7.22
1980/7/4,0.095267485,0.011042619,0.28838315,0.002859897,0.126423277,0.030959032,0.005781984,17.833629,17.42064123,16.80387006,17.97854601,17.31796914,11.67159009,11.22152144,10.75333531,12.2510468,11.51671465,7.23
1980/7/5,0.00019055,0.000260541,8.45E-05,4.75E-05,0.003463739,0.000291528,0.000155086,18.45949962,17.97799338,17.77029055,19.00064057,18.63300793,8.267433913,8.01034272,7.865744467,8.634185518,7.776800797,7.25
1980/7/6,3.140803323,3.64295146,2.454734077,2.900297816,3.035151159,5.166588255,3.179834225,17.04261162,16.74953101,15.87225284,17.09769529,16.36051945,8.355679096,7.63216676,7.413419698,8.572197111,8.358937518,7.85
1980/7/7,6.894078732,13.25947619,5.033846194,12.24137608,7.032752996,6.664419984,13.71027396,16.06252536,15.86972795,15.8843455,16.26289328,15.90674819,10.91553825,10.29461514,10.30582858,11.3921824,10.83698535,7.56
1980/7/8,2.383201394,3.686690866,1.835565596,3.816796775,4.931875257,1.568276203,3.922550726,16.31422291,15.75464938,16.67982938,17.00143581,16.94063439,10.42556509,9.749013716,9.703696931,10.76739357,10.53270937,7.36
1980/7/9,0.038507438,0.00325317,0.022252075,0.075730183,0.090255455,0.19123547,0.01346697,15.2582249,14.55351763,16.01711353,15.88072174,16.21848469,10.84480465,10.27969543,10.39418121,11.12817205,11.01077333,7.3
1980/7/10,4.81E-05,5.65E-05,0.00077075,0.000307707,0.000116054,0.001091188,0.000187853,17.23114391,16.34844334,17.32588123,17.99036374,17.91729982,8.558142542,7.95141175,9.349777871,9.280860423,9.059283566,7.24
1980/7/11,0.482525029,0.274696144,0.282919457,0.004457945,0.048526167,0.041602954,0.009929305,17.82590701,17.46254302,16.78421679,18.45557546,17.46011154,7.365182203,6.717637504,6.949071327,7.812764416,7.162857494,7.28
1980/7/12,3.032365998,2.786362122,2.575860098,2.476362923,2.727361053,2.081166619,3.284881288,16.57842913,16.26504701,15.96294283,16.83515758,16.70159342,9.184926702,8.87159108,9.00757409,9.484313241,8.889798059,7.44
1980/7/13,9.080724121,8.5286906,6.948020967,8.059260343,7.11069717,7.361122386,6.809466509,16.23885922,16.17448264,15.12048353,16.33077907,15.6538452,10.08522577,9.411349229,9.831733545,10.52729881,10.38452184,7.4
1980/7/14,0.016054555,0.271640519,0.119481306,0.010730852,0.681430622,0.020639153,0.025733527,15.47454714,15.10649581,14.95050817,15.98485719,15.58405677,12.02328823,11.36048617,11.04479681,12.40396592,12.16726996,7.37
1980/7/15,0.002111969,0.01288455,0.0879685,0.00542256,0.800144415,0.115463176,0.011385029,16.89708718,16.26695385,16.8525189,17.60853129,17.43960206,7.269944263,6.482294876,6.651692396,7.72587963,7.139703544,7.31
1980/7/16,0.00060995,0.000680076,0.001567616,0.000106773,0.054974349,0.00031678,0.000405564,18.67164326,18.13983278,18.05226672,18.91321133,18.72186603,7.458565713,6.909190382,6.605956144,7.633166143,6.985291402,7.35
1980/7/17,1.819403034,1.788394104,1.593408052,0.370641087,0.988776168,1.230167834,1.367844592,16.46330521,15.82566252,16.05071419,16.82778225,17.00142124,7.445472822,6.607520985,7.297941905,7.332496182,7.601326443,7.31
1980/7/18,9.030451113,6.993798805,6.770584326,7.248240123,8.352553154,5.993426779,6.357000411,16.51068194,16.24036437,15.90815316,16.76584821,16.33318893,12.30738125,11.88280135,11.9672527,12.96790948,12.3932678,7.23
1980/7/19,1.221195888,2.929687411,1.22083842,1.713881431,3.540676098,1.916406783,2.75957534,19.13112782,18.76146143,17.88849776,19.68453142,19.01175506,13.07779148,12.61590284,12.53041098,13.42978853,13.04871539,7.54
1980/7/20,3.357932113,0.915000063,0.769931306,2.28097098,0.415411478,0.688931131,0.696852938,17.16470963,16.55752036,16.84386888,17.76775532,17.30391009,11.93717269,11.42557971,11.08422175,12.31594933,11.97188652,8.64
1980/7/21,0,0,5.47E-05,0,0,0,0,19.25435956,18.81238924,18.52217843,19.47671058,19.21397263,6.979317183,6.52795538,6.270928095,7.421919599,6.634886988,8.94
1980/7/22,0,0,0,0,4.13E-05,0,0,21.13040678,20.70572637,20.57284286,20.74000355,20.7317404,6.510897005,6.05868672,5.73786712,6.560492426,6.374914939,11.37
1980/7/23,0,0,0.000131021,0,0,0,0,23.97151907,23.45927551,22.85738245,24.0170723,23.799855,8.705711617,8.190577674,8.560261797,9.061421971,9.064061502,9.6
1980/7/24,1.92E-05,0,9.67E-05,0,0,0,0,23.52055235,23.17511172,22.6934556,23.41653317,23.24006167,9.70867838,9.155749052,9.037844986,10.1126769,9.647830181,8.64
1980/7/25,9.593745524,1.830518446,1.367549072,5.759802424,3.142953655,12.90563556,7.359790974,26.43646767,26.39089704,25.73270082,25.88461762,25.81941349,11.5359277,10.98684618,10.9536507,11.79544947,11.51989253,8.15
1980/7/26,6.22959559,0.187068111,0.013048262,0.258842882,0.486271232,0.106758049,0.064651225,20.7214211,20.14312713,20.4086211,20.65592953,20.75229699,16.36208163,16.04677644,15.09623324,16.18818464,15.86072914,7.78
1980/7/27,0.004588302,0.000275277,0.010581729,0.000384534,0.001337874,0.001218793,0.000411524,20.70658798,20.49762918,19.93791042,20.43279286,19.92103138,13.59088523,12.85599167,13.73007019,14.16799201,14.13038609,7.51
1980/7/28,0,1.57E-05,0,8.49E-05,1.87E-05,5.65E-05,5.44E-05,25.00302624,24.73880651,24.23056749,25.27950258,24.55162677,10.01950716,9.359079913,10.12387969,10.12240257,10.25873211,7.37
1980/7/29,2.626039703,6.866502581,11.85474684,0.936682721,1.514376513,5.921264025,19.12421483,24.62517488,24.48505307,23.00847672,24.78732271,24.05126774,15.8569646,15.53166117,15.75415294,16.69148108,16.08478121,7.29
1980/7/30,0.008958152,1.923623412,0.002479343,1.930186375,1.950820905,0.15720413,0.941153918,19.9173776,19.57816896,19.36584593,19.58644195,19.55158627,13.34558197,13.05021925,12.68316545,14.09108596,13.22798116,7.27
1980/7/31,0.01975097,0.000399736,2.454182526,0.000364534,0.000673683,0.103986328,0.000455963,20.42299785,20.03151144,19.50853229,20.17713153,19.67421236,11.05905973,10.64475541,10.32594219,11.22141189,10.98605829,7.15
1980/8/1,0.00143048,0.068213844,0.047042267,0.000710254,0.028473997,0.003601501,0.004267584,22.38764178,21.92618411,22.52000637,22.48510125,22.42513087,10.74730892,9.723504297,10.68349789,10.88535126,11.04815969,7.09
1980/8/2,0.000154185,0.000493059,0.015910393,4.01E-05,0.131539436,0.001259165,0.000163865,24.54710207,24.13602237,24.0143272,24.60142722,24.02493722,10.71929822,9.73057285,9.580895662,10.2561738,9.91045799,7.04
1980/8/3,0.655787188,1.63502735,0.30602139,0.93567349,1.223127858,2.304101043,2.360753484,20.73019461,20.58439706,20.63865066,20.48253598,20.28547415,14.4498978,13.93161394,13.93822463,14.9537203,14.56845892,6.99
1980/8/4,0.266966602,0.129813697,0.381777728,0.293183786,0.118301137,0.286812361,0.090892959,19.18583639,19.05319357,19.33142715,18.82693958,19.09142956,15.21882884,14.70037915,14.79981562,15.51030172,15.03579754,6.97
